gene ID,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Orth_group
Os03g0327600,5.68E-33,0.545731062,0.912,0.633,2.23E-28,endodermis,Os03g0327600,ORTHO905GF000568
Os09g0484200,7.23E-31,0.967929744,0.86,0.599,2.83E-26,endodermis,Os09g0484200,ORTHO905GF047455
Os10g0536700,5.14E-25,0.59451007,0.295,0.106,2.02E-20,endodermis,Os10g0536700,ORTHO905GF004032
Os04g0486600,9.03E-25,0.522666353,0.912,0.814,3.54E-20,endodermis,Os04g0486600,ORTHO905GF001566
#N/A,2.58E-24,0.830712952,0.811,0.64,1.01E-19,endodermis,#N/A,#N/A
Os02g0653200,5.50E-24,0.854282428,0.642,0.381,2.16E-19,endodermis,Os02g0653200,ORTHO905GF050569
Os06g0666800,3.27E-22,0.529269327,0.765,0.521,1.28E-17,endodermis,Os06g0666800,ORTHO905GF010282
Os07g0631700,7.74E-20,0.513584158,0.554,0.321,3.04E-15,endodermis,Os07g0631700,ORTHO905GF013979
Os09g0341600,1.44E-19,0.510016551,0.484,0.261,5.65E-15,endodermis,Os09g0341600,ORTHO905GF007564
Os02g0658100,4.14E-18,0.689620904,0.811,0.643,1.62E-13,endodermis,Os02g0658100,ORTHO905GF001253
Os07g0586800,4.48E-18,0.515795337,0.372,0.174,1.76E-13,endodermis,Os07g0586800,ORTHO905GF014803
Os11g0163100,2.13E-15,0.621726866,0.772,0.559,8.36E-11,endodermis,Os11g0163100,ORTHO905GF000147
Os07g0175600,8.93E-13,0.520320655,0.733,0.56,3.50E-08,endodermis,Os07g0175600,ORTHO905GF017305
Os07g0636800,0,2.307826674,0.826,0.229,0,epidermis,Os07g0636800,ORTHO905GF000638
Os01g0750300,0,2.085445081,0.764,0.154,0,epidermis,Os01g0750300,ORTHO905GF009555
Os10g0467800,0,1.83722337,0.699,0.092,0,epidermis,Os10g0467800,ORTHO905GF010246
Os09g0422500,0,1.671498388,0.667,0.094,0,epidermis,Os09g0422500,ORTHO905GF009586
Os05g0135500,0,1.639777146,0.373,0.041,0,epidermis,Os05g0135500,ORTHO905GF020484
Os06g0589500,0,1.59579652,0.806,0.162,0,epidermis,Os06g0589500,ORTHO905GF007743
Os01g0282800,0,1.571036165,0.92,0.522,0,epidermis,Os01g0282800,ORTHO905GF000146
Os10g0554900,0,1.507465401,0.462,0.055,0,epidermis,Os10g0554900,ORTHO905GF010646
Os05g0134400,0,1.488928002,0.938,0.626,0,epidermis,Os05g0134400,ORTHO905GF014655
Os03g0234900,0,1.445889304,0.642,0.093,0,epidermis,Os03g0234900,ORTHO905GF001240
Os03g0278000,0,1.442003355,0.989,0.853,0,epidermis,Os03g0278000,ORTHO905GF004904
Os11g0629400,0,1.355012564,0.956,0.651,0,epidermis,Os11g0629400,ORTHO905GF001317
Os03g0726100,0,1.260316384,0.985,0.81,0,epidermis,Os03g0726100,ORTHO905GF000445
Os08g0489300,0,1.238608717,0.391,0.038,0,epidermis,Os08g0489300,ORTHO905GF007214
Os08g0113100,0,1.196214528,0.976,0.773,0,epidermis,Os08g0113100,ORTHO905GF003964
Os08g0157500,0,1.119402065,0.983,0.781,0,epidermis,Os08g0157500,ORTHO905GF000576
Os01g0291500,0,1.099865272,0.888,0.594,0,epidermis,Os01g0291500,ORTHO905GF000332
Os01g0805900,0,1.089061533,0.977,0.805,0,epidermis,Os01g0805900,ORTHO905GF000146
Os07g0645000,0,1.079758642,0.985,0.834,0,epidermis,Os07g0645000,ORTHO905GF005832
Os05g0413200,0,1.019420838,0.858,0.436,0,epidermis,Os05g0413200,ORTHO905GF000146
Os11g0247300,0,0.991839318,1,0.997,0,epidermis,Os11g0247300,ORTHO905GF000445
Os12g0623900,0,0.979244658,0.996,0.93,0,epidermis,Os12g0623900,ORTHO905GF002262
Os05g0130300,0,0.972818187,0.568,0.23,0,epidermis,Os05g0130300,ORTHO905GF026782
Os09g0482780,0,0.965350237,0.922,0.544,0,epidermis,Os09g0482780,ORTHO905GF004545
#N/A,0,0.957589489,0.967,0.902,0,epidermis,#N/A,#N/A
Os04g0243700,0,0.944155057,0.484,0.04,0,epidermis,Os04g0243700,ORTHO905GF003956
Os02g0625500,0,0.939542812,0.989,0.91,0,epidermis,Os02g0625500,ORTHO905GF004021
Os05g0135700,0,0.926640551,0.998,0.965,0,epidermis,Os05g0135700,ORTHO905GF000821
Os01g0110200,0,0.92473694,0.429,0.024,0,epidermis,Os01g0110200,ORTHO905GF018675
Os04g0408600,0,0.924591507,0.402,0.033,0,epidermis,Os04g0408600,ORTHO905GF002577
Os05g0563600,0,0.917968618,0.941,0.696,0,epidermis,Os05g0563600,ORTHO905GF018907
Os07g0635900,0,0.906265529,0.952,0.796,0,epidermis,Os07g0635900,ORTHO905GF000807
Os09g0307300,0,0.901978316,0.363,0.035,0,epidermis,Os09g0307300,ORTHO905GF006785
Os01g0195400,0,0.896251053,0.603,0.172,0,epidermis,Os01g0195400,ORTHO905GF002903
Os06g0178900,0,0.886445801,0.708,0.299,0,epidermis,Os06g0178900,ORTHO905GF000683
Os03g0416200,0,0.881720373,0.404,0.024,0,epidermis,Os03g0416200,ORTHO905GF002851
Os12g0236400,0,0.881126384,0.91,0.599,0,epidermis,Os12g0236400,ORTHO905GF003772
Os12g0510900,0,0.864969461,0.789,0.502,0,epidermis,Os12g0510900,ORTHO905GF003620
Os11g0455800,0,0.835505531,0.921,0.669,0,epidermis,Os11g0455800,ORTHO905GF003276
Os01g0831200,0,0.83238004,0.608,0.234,0,epidermis,Os01g0831200,ORTHO905GF006354
Os01g0764000,0,0.814922063,1,0.997,0,epidermis,Os01g0764000,ORTHO905GF000214
Os08g0115800,0,0.804399275,0.398,0.029,0,epidermis,Os08g0115800,ORTHO905GF016727
Os03g0819600,0,0.793714379,0.568,0.219,0,epidermis,Os03g0819600,ORTHO905GF006381
Os01g0645000,0,0.789803358,0.495,0.063,0,epidermis,Os01g0645000,ORTHO905GF002321
Os09g0533900,0,0.764177866,0.814,0.468,0,epidermis,Os09g0533900,ORTHO905GF002926
Os03g0209000,0,0.76050686,0.757,0.438,0,epidermis,Os03g0209000,ORTHO905GF004159
Os05g0556400,0,0.756595165,0.623,0.225,0,epidermis,Os05g0556400,ORTHO905GF005585
Os10g0345600,0,0.748732622,0.558,0.062,0,epidermis,Os10g0345600,ORTHO905GF002504
Os03g0261100,0,0.738030808,0.638,0.249,0,epidermis,Os03g0261100,ORTHO905GF016597
Os04g0499200,0,0.731501206,0.792,0.38,0,epidermis,Os04g0499200,ORTHO905GF007480
Os01g0672100,0,0.722896702,0.423,0.03,0,epidermis,Os01g0672100,ORTHO905GF047184
Os04g0613700,0,0.718339497,0.737,0.393,0,epidermis,Os04g0613700,#N/A
Os02g0177600,0,0.713354739,0.905,0.592,0,epidermis,Os02g0177600,ORTHO905GF000879
Os06g0218600,0,0.712390801,0.333,0.026,0,epidermis,Os06g0218600,ORTHO905GF000313
Os03g0128000,0,0.671209843,0.727,0.393,0,epidermis,Os03g0128000,ORTHO905GF018902
Os02g0628200,0,0.653088147,0.496,0.124,0,epidermis,Os02g0628200,ORTHO905GF002782
Os01g0896200,0,0.645893987,0.373,0.029,0,epidermis,Os01g0896200,ORTHO905GF007961
Os03g0736300,0,0.632470302,0.704,0.375,0,epidermis,Os03g0736300,ORTHO905GF003777
Os02g0697800,0,0.617112111,0.808,0.453,0,epidermis,Os02g0697800,ORTHO905GF005199
Os02g0234700,0,0.616681204,0.443,0.068,0,epidermis,Os02g0234700,ORTHO905GF009856
Os05g0103300,0,0.614838785,0.399,0.026,0,epidermis,Os05g0103300,ORTHO905GF017420
Os02g0626100,0,0.609140953,0.996,0.971,0,epidermis,Os02g0626100,#N/A
Os10g0317900,0,0.608546291,0.526,0.17,0,epidermis,Os10g0317900,#N/A
Os03g0817800,0,0.606042187,0.381,0.032,0,epidermis,Os03g0817800,ORTHO905GF016206
Os05g0501300,0,0.592158265,0.996,0.946,0,epidermis,Os05g0501300,ORTHO905GF003310
Os01g0159200,0,0.584594332,0.342,0.034,0,epidermis,Os01g0159200,ORTHO905GF015390
Os05g0499400,0,0.579961525,0.636,0.249,0,epidermis,Os05g0499400,ORTHO905GF016846
Os07g0627600,0,0.578830389,0.341,0.063,0,epidermis,Os07g0627600,#N/A
Os12g0624000,0,0.572256874,0.683,0.34,0,epidermis,Os12g0624000,ORTHO905GF002262
Os04g0116200,0,0.565882409,0.424,0.104,0,epidermis,Os04g0116200,ORTHO905GF004207
Os05g0489600,0,0.545737657,0.998,0.984,0,epidermis,Os05g0489600,ORTHO905GF000424
Os01g0878900,1.49E-303,0.507598776,0.288,0.042,5.85E-299,epidermis,Os01g0878900,ORTHO905GF001343
Os01g0358100,4.82E-303,0.577100861,0.997,0.963,1.89E-298,epidermis,Os01g0358100,ORTHO905GF000938
Os04g0103300,1.64E-298,0.544993681,0.881,0.649,6.43E-294,epidermis,Os04g0103300,ORTHO905GF015629
Os05g0401000,8.72E-298,0.534060926,0.667,0.352,3.42E-293,epidermis,Os05g0401000,ORTHO905GF005595
Os10g0532600,2.93E-297,0.656355871,0.555,0.22,1.15E-292,epidermis,Os10g0532600,ORTHO905GF000438
Os01g0192000,5.45E-295,0.682815035,0.753,0.45,2.14E-290,epidermis,Os01g0192000,ORTHO905GF003718
Os02g0695600,7.03E-295,0.578706817,0.879,0.614,2.76E-290,epidermis,Os02g0695600,ORTHO905GF010479
Os04g0518100,2.69E-291,0.703300339,0.692,0.35,1.05E-286,epidermis,Os04g0518100,ORTHO905GF000090
Os02g0187800,2.97E-290,0.644436371,0.855,0.583,1.16E-285,epidermis,Os02g0187800,ORTHO905GF007256
Os01g0257100,1.32E-289,0.516562351,0.902,0.587,5.18E-285,epidermis,Os01g0257100,ORTHO905GF015594
Os11g0147800,3.09E-285,0.64700592,0.966,0.825,1.21E-280,epidermis,Os11g0147800,ORTHO905GF005733
Os11g0167800,6.61E-285,1.254982608,0.949,0.888,2.59E-280,epidermis,Os11g0167800,ORTHO905GF014690
Os12g0239300,4.90E-284,0.540054915,0.786,0.485,1.92E-279,epidermis,Os12g0239300,ORTHO905GF020471
Os03g0237600,1.35E-283,0.513057266,0.78,0.464,5.29E-279,epidermis,Os03g0237600,ORTHO905GF004044
Os03g0822400,6.26E-281,0.681962156,0.686,0.346,2.45E-276,epidermis,Os03g0822400,ORTHO905GF004417
Os01g0249200,1.70E-275,0.897346564,0.464,0.169,6.68E-271,epidermis,Os01g0249200,ORTHO905GF000545
Os04g0640700,1.09E-274,0.653110355,0.581,0.256,4.27E-270,epidermis,Os04g0640700,ORTHO905GF003817
Os10g0529300,1.82E-274,0.529951256,0.764,0.427,7.14E-270,epidermis,Os10g0529300,ORTHO905GF000027
Os01g0265100,2.71E-272,0.509615754,0.908,0.658,1.06E-267,epidermis,Os01g0265100,ORTHO905GF000424
Os10g0516200,7.11E-272,0.621401649,0.508,0.198,2.79E-267,epidermis,Os10g0516200,ORTHO905GF001237
Os06g0194900,3.41E-270,0.5823218,0.959,0.859,1.34E-265,epidermis,Os06g0194900,ORTHO905GF000776
Os02g0261000,5.45E-270,0.550720533,0.489,0.182,2.14E-265,epidermis,Os02g0261000,ORTHO905GF016724
Os09g0248100,2.95E-269,0.698842646,0.86,0.6,1.16E-264,epidermis,Os09g0248100,ORTHO905GF002709
Os03g0283200,8.23E-263,0.691303631,0.402,0.125,3.23E-258,epidermis,Os03g0283200,ORTHO905GF000639
Os07g0637400,3.81E-254,0.500885161,0.789,0.498,1.50E-249,epidermis,Os07g0637400,ORTHO905GF003561
Os03g0300400,1.41E-252,0.853525623,0.91,0.742,5.53E-248,epidermis,Os03g0300400,ORTHO905GF000293
Os03g0387800,3.30E-246,0.52870241,0.691,0.409,1.30E-241,epidermis,Os03g0387800,ORTHO905GF007503
Os02g0151300,2.41E-239,0.539504725,0.702,0.387,9.44E-235,epidermis,Os02g0151300,ORTHO905GF000687
Os07g0462200,3.11E-238,0.691456734,0.833,0.591,1.22E-233,epidermis,Os07g0462200,ORTHO905GF004068
Os04g0678400,1.81E-236,0.577850427,0.882,0.647,7.09E-232,epidermis,Os04g0678400,ORTHO905GF005374
Os04g0543900,2.78E-233,0.548656063,0.861,0.616,1.09E-228,epidermis,Os04g0543900,ORTHO905GF001420
Os04g0598000,3.00E-233,0.66545798,0.747,0.473,1.18E-228,epidermis,Os04g0598000,ORTHO905GF006871
Os05g0555700,2.21E-230,0.712763865,0.642,0.357,8.65E-226,epidermis,Os05g0555700,ORTHO905GF010473
Os11g0455500,8.67E-220,0.64852519,0.924,0.739,3.40E-215,epidermis,Os11g0455500,ORTHO905GF003293
Os05g0163300,1.51E-219,0.651246366,0.179,0.018,5.91E-215,epidermis,Os05g0163300,ORTHO905GF015390
Os03g0411300,2.10E-216,0.555062266,0.906,0.772,8.25E-212,epidermis,Os03g0411300,ORTHO905GF012976
Os06g0156600,6.59E-216,0.926344724,0.456,0.193,2.58E-211,epidermis,Os06g0156600,ORTHO905GF000043
Os02g0216300,1.05E-213,0.521715888,0.781,0.535,4.13E-209,epidermis,Os02g0216300,ORTHO905GF017188
Os07g0682000,9.47E-211,0.617178846,0.707,0.428,3.71E-206,epidermis,Os07g0682000,ORTHO905GF015510
Os01g0168800,5.94E-201,0.522308704,0.831,0.627,2.33E-196,epidermis,Os01g0168800,ORTHO905GF001200
Os06g0163300,4.52E-200,0.621424673,0.862,0.659,1.77E-195,epidermis,Os06g0163300,ORTHO905GF003621
Os11g0701100,4.13E-197,0.702804872,0.567,0.293,1.62E-192,epidermis,Os11g0701100,ORTHO905GF008759
Os08g0498100,1.35E-179,0.531023982,0.979,0.904,5.31E-175,epidermis,Os08g0498100,ORTHO905GF013985
Os03g0845000,3.46E-152,0.546910603,0.718,0.514,1.36E-147,epidermis,Os03g0845000,ORTHO905GF001194
Os01g0106400,4.35E-148,0.540041835,0.347,0.14,1.71E-143,epidermis,Os01g0106400,ORTHO905GF000996
Os02g0585200,4.74E-148,0.621508943,0.903,0.833,1.86E-143,epidermis,Os02g0585200,ORTHO905GF006675
Os05g0355400,7.98E-148,0.533364529,0.78,0.597,3.13E-143,epidermis,Os05g0355400,ORTHO905GF051480
Os07g0204400,2.56E-119,0.601136649,0.336,0.157,1.00E-114,epidermis,Os07g0204400,ORTHO905GF002242
Os01g0668100,4.91E-104,0.639990056,0.89,0.762,1.93E-99,epidermis,Os01g0668100,ORTHO905GF000968
Os05g0247100,3.29E-100,0.531483723,0.499,0.302,1.29E-95,epidermis,Os05g0247100,ORTHO905GF008759
Os03g0149000,9.45E-71,0.550492384,0.456,0.296,3.71E-66,epidermis,Os03g0149000,ORTHO905GF014066
Os07g0112700,1.03E-67,0.525505375,0.385,0.249,4.05E-63,epidermis,Os07g0112700,ORTHO905GF016870
None,0,2.535973721,0.954,0.029,0,mature epidermis,None,#N/A
Os03g0150800,0,2.202234254,0.985,0.032,0,mature epidermis,Os03g0150800,ORTHO905GF000067
Os02g0184900,0,1.962998303,0.916,0.062,0,mature epidermis,Os02g0184900,ORTHO905GF000007
Os03g0428700,0,1.633163792,0.87,0.05,0,mature epidermis,Os03g0428700,ORTHO905GF001012
Os07g0639000,0,1.624154858,0.557,0.021,0,mature epidermis,Os07g0639000,ORTHO905GF008771
Os03g0155900,0,1.611559637,0.802,0.033,0,mature epidermis,Os03g0155900,ORTHO905GF001012
Os02g0595900,0,1.521071686,0.718,0.016,0,mature epidermis,Os02g0595900,ORTHO905GF001967
Os07g0104500,0,1.509936856,0.687,0.016,0,mature epidermis,Os07g0104500,ORTHO905GF015732
Os01g0591300,0,1.50379069,0.824,0.032,0,mature epidermis,Os01g0591300,ORTHO905GF001682
Os04g0438200,0,1.424962064,0.489,0.004,0,mature epidermis,Os04g0438200,ORTHO905GF048073
Os01g0249100,0,1.380422544,0.679,0.011,0,mature epidermis,Os01g0249100,ORTHO905GF016710
Os01g0294500,0,1.377269387,0.817,0.031,0,mature epidermis,Os01g0294500,ORTHO905GF013298
Os05g0433800,0,1.075389861,0.542,0.002,0,mature epidermis,Os05g0433800,ORTHO905GF003911
Os07g0638600,0,1.069064258,0.595,0.018,0,mature epidermis,Os07g0638600,ORTHO905GF045917
Os10g0439200,0,1.011248774,0.565,0.017,0,mature epidermis,Os10g0439200,ORTHO905GF014044
Os01g0352400,0,0.912483334,0.565,0.006,0,mature epidermis,Os01g0352400,#N/A
Os05g0524500,0,0.900207871,0.58,0.015,0,mature epidermis,Os05g0524500,ORTHO905GF000022
Os12g0630500,0,0.890605869,0.55,0.018,0,mature epidermis,Os12g0630500,ORTHO905GF008793
Os09g0491100,0,0.858480336,0.382,0.006,0,mature epidermis,Os09g0491100,ORTHO905GF000123
Os05g0525600,0,0.798801161,0.534,0.008,0,mature epidermis,Os05g0525600,ORTHO905GF000022
Os02g0157600,0,0.774215647,0.542,0.009,0,mature epidermis,Os02g0157600,ORTHO905GF001003
Os01g0868600,0,0.773848262,0.466,0.004,0,mature epidermis,Os01g0868600,ORTHO905GF026813
Os12g0455000,0,0.747860133,0.298,0.003,0,mature epidermis,Os12g0455000,ORTHO905GF022778
Os02g0770500,0,0.732671272,0.42,0.008,0,mature epidermis,Os02g0770500,ORTHO905GF010929
Os12g0484600,0,0.715949081,0.374,0.007,0,mature epidermis,Os12g0484600,ORTHO905GF000304
Os10g0453900,0,0.705030043,0.366,0.003,0,mature epidermis,Os10g0453900,ORTHO905GF012390
Os05g0525400,0,0.656647583,0.45,0.007,0,mature epidermis,Os05g0525400,ORTHO905GF000022
Os07g0531000,0,0.639486359,0.42,0.004,0,mature epidermis,Os07g0531000,#N/A
Os06g0180100,0,0.613342214,0.321,0.002,0,mature epidermis,Os06g0180100,ORTHO905GF072197
Os01g0704100,0,0.592276126,0.427,0.009,0,mature epidermis,Os01g0704100,ORTHO905GF011976
Os09g0358000,9.92E-308,1.410904646,0.855,0.06,3.89E-303,mature epidermis,Os09g0358000,ORTHO905GF001637
Os10g0193100,1.54E-303,2.442403611,0.947,0.076,6.03E-299,mature epidermis,Os10g0193100,ORTHO905GF026927
Os09g0409100,6.43E-290,1.994049393,0.595,0.027,2.52E-285,mature epidermis,Os09g0409100,ORTHO905GF050257
Os10g0439100,2.21E-279,1.328690053,0.557,0.024,8.67E-275,mature epidermis,Os10g0439100,ORTHO905GF001012
Os03g0699800,1.95E-272,1.211172902,0.595,0.029,7.64E-268,mature epidermis,Os03g0699800,ORTHO905GF022638
Os11g0593000,8.44E-263,1.236688487,0.718,0.047,3.31E-258,mature epidermis,Os11g0593000,ORTHO905GF006395
Os05g0135000,6.96E-241,2.38344498,1,0.117,2.73E-236,mature epidermis,Os05g0135000,ORTHO905GF014737
Os02g0573500,2.07E-240,1.566944678,0.687,0.047,8.11E-236,mature epidermis,Os02g0573500,ORTHO905GF012341
Os02g0791400,1.35E-223,1.823293029,0.847,0.082,5.30E-219,mature epidermis,Os02g0791400,ORTHO905GF001533
Os10g0555700,1.90E-212,1.778906937,0.947,0.109,7.44E-208,mature epidermis,Os10g0555700,ORTHO905GF002613
Os07g0193000,3.28E-206,1.753868574,0.954,0.121,1.29E-201,mature epidermis,Os07g0193000,ORTHO905GF014637
Os03g0223400,4.90E-206,3.451700371,1,0.151,1.92E-201,mature epidermis,Os03g0223400,ORTHO905GF000517
Os07g0542900,7.64E-202,0.932952637,0.626,0.044,3.00E-197,mature epidermis,Os07g0542900,ORTHO905GF016926
Os01g0947000,1.63E-201,1.292371339,0.702,0.059,6.40E-197,mature epidermis,Os01g0947000,ORTHO905GF000093
Os12g0616500,1.86E-200,1.573524563,0.786,0.077,7.28E-196,mature epidermis,Os12g0616500,ORTHO905GF000927
Os09g0291500,4.22E-195,1.211847488,0.74,0.069,1.66E-190,mature epidermis,Os09g0291500,#N/A
Os06g0695200,6.71E-189,0.895834395,0.466,0.025,2.63E-184,mature epidermis,Os06g0695200,ORTHO905GF007560
Os06g0490400,2.43E-184,0.874442241,0.336,0.013,9.53E-180,mature epidermis,Os06g0490400,ORTHO905GF000837
Os04g0597300,2.13E-181,0.661155353,0.489,0.03,8.37E-177,mature epidermis,Os04g0597300,ORTHO905GF002305
Os03g0830200,6.04E-181,2.915416521,1,0.174,2.37E-176,mature epidermis,Os03g0830200,ORTHO905GF000404
Os11g0609500,1.80E-173,0.790528961,0.519,0.036,7.07E-169,mature epidermis,Os11g0609500,ORTHO905GF003144
Os11g0149900,7.89E-172,1.122442717,0.656,0.058,3.10E-167,mature epidermis,Os11g0149900,ORTHO905GF015916
Os05g0277000,8.22E-172,1.536805024,0.87,0.109,3.22E-167,mature epidermis,Os05g0277000,ORTHO905GF002353
Os03g0314500,4.32E-168,0.861551094,0.603,0.05,1.70E-163,mature epidermis,Os03g0314500,ORTHO905GF008767
Os04g0472200,4.02E-160,1.077338977,0.695,0.074,1.58E-155,mature epidermis,Os04g0472200,ORTHO905GF018757
Os10g0328900,6.06E-150,1.005792099,0.809,0.105,2.38E-145,mature epidermis,Os10g0328900,#N/A
Os08g0245200,8.68E-149,0.721532296,0.489,0.037,3.40E-144,mature epidermis,Os08g0245200,ORTHO905GF023083
Os03g0368300,3.44E-141,2.703695478,0.992,0.234,1.35E-136,mature epidermis,Os03g0368300,ORTHO905GF004829
#N/A,4.52E-138,2.070617347,0.947,0.193,1.77E-133,mature epidermis,#N/A,#N/A
Os07g0639400,9.81E-135,1.666897014,0.824,0.131,3.85E-130,mature epidermis,Os07g0639400,ORTHO905GF051243
Os10g0370800,4.41E-134,1.948110362,1,0.249,1.73E-129,mature epidermis,Os10g0370800,ORTHO905GF002700
Os01g0248900,6.47E-129,1.813484687,0.977,0.205,2.54E-124,mature epidermis,Os01g0248900,ORTHO905GF002353
Os01g0719900,1.52E-128,1.116652086,0.725,0.102,5.97E-124,mature epidermis,Os01g0719900,ORTHO905GF001306
Os10g0454200,2.84E-127,0.840741968,0.252,0.011,1.11E-122,mature epidermis,Os10g0454200,ORTHO905GF049175
Os03g0733900,3.44E-126,0.924507965,0.45,0.037,1.35E-121,mature epidermis,Os03g0733900,ORTHO905GF027476
Os07g0659300,3.60E-126,0.875700492,0.511,0.048,1.41E-121,mature epidermis,Os07g0659300,ORTHO905GF001315
Os02g0114900,4.84E-126,0.617892301,0.382,0.026,1.90E-121,mature epidermis,Os02g0114900,#N/A
Os03g0368000,4.01E-125,2.865593719,0.992,0.276,1.57E-120,mature epidermis,Os03g0368000,ORTHO905GF004829
Os11g0186900,4.44E-125,1.705515846,0.985,0.228,1.74E-120,mature epidermis,Os11g0186900,ORTHO905GF002307
Os02g0690600,5.11E-121,0.862214453,0.618,0.075,2.00E-116,mature epidermis,Os02g0690600,ORTHO905GF004633
Os06g0192400,8.38E-119,0.939107839,0.588,0.067,3.29E-114,mature epidermis,Os06g0192400,ORTHO905GF017490
Os02g0114800,5.01E-118,1.63008694,0.954,0.23,1.97E-113,mature epidermis,Os02g0114800,ORTHO905GF048539
Os04g0432300,3.62E-117,0.758360024,0.511,0.053,1.42E-112,mature epidermis,Os04g0432300,ORTHO905GF009380
Os06g0306300,1.34E-114,2.795374419,0.947,0.25,5.27E-110,mature epidermis,Os06g0306300,ORTHO905GF000837
Os05g0134800,4.50E-113,2.618997574,1,0.309,1.77E-108,mature epidermis,Os05g0134800,ORTHO905GF014655
Os11g0649400,8.57E-112,1.282021968,0.763,0.127,3.36E-107,mature epidermis,Os11g0649400,ORTHO905GF020628
Os08g0127100,1.11E-111,2.304388215,1,0.337,4.37E-107,mature epidermis,Os08g0127100,ORTHO905GF000282
Os11g0529900,3.50E-111,0.641441508,0.405,0.034,1.37E-106,mature epidermis,Os11g0529900,ORTHO905GF049901
Os05g0276500,6.37E-111,1.949475133,0.992,0.29,2.50E-106,mature epidermis,Os05g0276500,ORTHO905GF002353
Os01g0370000,3.42E-110,1.113800118,0.634,0.089,1.34E-105,mature epidermis,Os01g0370000,ORTHO905GF048625
Os02g0218800,3.27E-109,1.045551772,0.71,0.11,1.28E-104,mature epidermis,Os02g0218800,ORTHO905GF014650
Os01g0770700,3.49E-108,2.008755877,0.931,0.25,1.37E-103,mature epidermis,Os01g0770700,ORTHO905GF001881
Os07g0630400,6.37E-106,2.408324849,1,0.377,2.50E-101,mature epidermis,Os07g0630400,ORTHO905GF015760
Os07g0162600,1.51E-103,0.547175877,0.275,0.016,5.91E-99,mature epidermis,Os07g0162600,ORTHO905GF013334
Os04g0629200,3.05E-102,1.873130282,0.992,0.317,1.20E-97,mature epidermis,Os04g0629200,ORTHO905GF023074
Os03g0365800,2.04E-99,0.614870338,0.351,0.029,8.01E-95,mature epidermis,Os03g0365800,ORTHO905GF020502
Os02g0663800,4.74E-98,0.913345898,0.763,0.148,1.86E-93,mature epidermis,Os02g0663800,ORTHO905GF000482
Os07g0642200,2.75E-94,1.294343797,0.855,0.206,1.08E-89,mature epidermis,Os07g0642200,ORTHO905GF016952
Os10g0554200,3.34E-94,1.081920906,0.687,0.123,1.31E-89,mature epidermis,Os10g0554200,ORTHO905GF001268
Os08g0495800,8.13E-94,1.386658068,0.855,0.206,3.19E-89,mature epidermis,Os08g0495800,ORTHO905GF006065
Os08g0200600,1.23E-93,0.812831826,0.573,0.085,4.81E-89,mature epidermis,Os08g0200600,ORTHO905GF001883
Os05g0438600,6.57E-93,1.138795494,0.588,0.089,2.58E-88,mature epidermis,Os05g0438600,ORTHO905GF045660
Os02g0246900,9.72E-93,1.081318043,0.557,0.08,3.81E-88,mature epidermis,Os02g0246900,ORTHO905GF014661
Os02g0256200,4.52E-90,2.276789822,1,0.611,1.77E-85,mature epidermis,Os02g0256200,ORTHO905GF050443
Os01g0916400,1.11E-89,1.769986247,0.992,0.43,4.34E-85,mature epidermis,Os01g0916400,ORTHO905GF007218
Os05g0549900,2.38E-89,0.934761132,0.664,0.123,9.35E-85,mature epidermis,Os05g0549900,ORTHO905GF050054
Os08g0398300,4.47E-86,1.122968002,0.771,0.175,1.75E-81,mature epidermis,Os08g0398300,ORTHO905GF000934
Os11g0603100,9.17E-86,0.815384663,0.42,0.047,3.60E-81,mature epidermis,Os11g0603100,ORTHO905GF022926
Os11g0614400,1.09E-84,0.803203037,0.611,0.108,4.29E-80,mature epidermis,Os11g0614400,ORTHO905GF003492
Os01g0580500,1.19E-83,0.675404858,0.344,0.032,4.69E-79,mature epidermis,Os01g0580500,ORTHO905GF003867
Os01g0945600,4.07E-83,1.245078881,0.756,0.184,1.59E-78,mature epidermis,Os01g0945600,ORTHO905GF000578
Os04g0538900,3.80E-82,0.968101401,0.55,0.085,1.49E-77,mature epidermis,Os04g0538900,ORTHO905GF018904
Os03g0255500,1.66E-81,1.535715396,0.817,0.214,6.51E-77,mature epidermis,Os03g0255500,ORTHO905GF005250
Os04g0358000,4.12E-80,0.874103441,0.748,0.177,1.62E-75,mature epidermis,Os04g0358000,ORTHO905GF000503
Os01g0767600,3.49E-79,0.756787057,0.649,0.126,1.37E-74,mature epidermis,Os01g0767600,ORTHO905GF008191
Os05g0557100,5.44E-78,1.212560695,0.824,0.223,2.13E-73,mature epidermis,Os05g0557100,ORTHO905GF002634
Os06g0172800,1.60E-76,1.307672274,0.863,0.267,6.28E-72,mature epidermis,Os06g0172800,ORTHO905GF007738
Os05g0138200,1.78E-76,0.589404214,0.405,0.05,6.96E-72,mature epidermis,Os05g0138200,ORTHO905GF005264
Os03g0809000,1.86E-75,1.369315218,0.916,0.322,7.29E-71,mature epidermis,Os03g0809000,ORTHO905GF012215
Os06g0675600,2.07E-75,0.680615413,0.534,0.088,8.10E-71,mature epidermis,Os06g0675600,ORTHO905GF001883
Os01g0294700,3.59E-75,1.855296259,1,0.795,1.41E-70,mature epidermis,Os01g0294700,ORTHO905GF013298
